% Model,COMSOL_Inductor03_MediumMagnet.mph
% Version,COMSOL 6.2.0.290
% Date,"Jan 15 2025, 14:12"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0,-0.9,-0.029690348152360907
0,0,-0.027564316372868172
0,0.9,-0.02545326200378386
0.05,-0.9,0.044928384086228956
0.05,0,0.047722807777045864
0.05,0.9,0.050487604584577586
0.1,-0.9,0.04247650753089072
0.1,0,0.04516664429782711
0.1,0.9,0.04781559817458488
0.15000000000000002,-0.9,0.040842190256056315
0.15000000000000002,0,0.043412318743072366
0.15000000000000002,0.9,0.04593648556877133
0.2,-0.9,0.03745754583972468
0.2,0,0.039890929630065
0.2,0.9,0.04227602082485343
0.25,-0.9,0.03511218854676624
0.25,0,0.03740333320462196
0.25,0.9,0.03962939632301167
0.30000000000000004,-0.9,0.032685330626757235
0.30000000000000004,0,0.03484698114238503
0.30000000000000004,0.9,0.03694198679849583
0.35000000000000003,-0.9,0.028880037872771682
0.35000000000000003,0,0.030907890531196854
0.35000000000000003,0.9,0.03287410377279515
0.4,-0.9,0.0275186054669583
0.4,0,0.02941212961476055
0.4,0.9,0.03123388612711025
0.45000000000000007,-0.9,0.02456967591525493
0.45000000000000007,0,0.02633609646784154
0.45000000000000007,0.9,0.02802841662374824
0.5,-0.9,0.02261757701099876
0.5,0,0.024282188269080993
0.5,0.9,0.025852896497140933
0.55,-0.9,0.019376330684225965
0.55,0,0.020951974324524582
0.55,0.9,0.022394720549146648
0.6000000000000001,-0.9,0.017832789834115004
0.6000000000000001,0,0.01931101614653255
0.6000000000000001,0.9,0.02066134246069226
0.6500000000000001,-0.9,0.015532267369840428
0.6500000000000001,0,0.016908504881266963
0.6500000000000001,0.9,0.018169011864019556
0.7000000000000001,-0.9,0.013927636169041581
0.7000000000000001,0,0.015203106328217943
0.7000000000000001,0.9,0.016372874728082673
0.75,-0.9,0.012891309430071577
0.75,0,0.014078712647460032
0.75,0.9,0.015162710430570148
0.8,-0.9,0.01111249612479366
0.8,0,0.012225458275857266
0.8,0.9,0.01322258456799475
0.8500000000000001,-0.9,0.009903099727497902
0.8500000000000001,0,0.010980942629473559
0.8500000000000001,0.9,0.01189595538873296
0.9000000000000001,-0.9,0.00806290942834232
0.9000000000000001,0,0.009247607014985317
0.9000000000000001,0.9,0.010082892782141237
0.9500000000000001,-0.9,0.007360274476550262
0.9500000000000001,0,0.008727000751679212
0.9500000000000001,0.9,0.00948734278140817
1,-0.9,0.005741346255820505
1,0,0.007319086924271434
1,0.9,0.00800219792267342
1.05,-0.9,0.005580085904475723
1.05,0,0.007314464515197837
1.05,0.9,0.007925123745565157
1.1,-0.9,0.004306153479358466
1.1,0,0.006141812163036082
1.1,0.9,0.006669499185733393
1.1500000000000001,-0.9,0.0034738267750109445
1.1500000000000001,0,0.005345254675053265
1.1500000000000001,0.9,0.005768679907976288
1.2000000000000002,-0.9,0.003205787675140958
1.2000000000000002,0,0.0050554851771388324
1.2000000000000002,0.9,0.005372127646875728
1.25,-0.9,0.002842125806913596
1.25,0,0.004637398734981238
1.25,0.9,0.004859390334683446
1.3000000000000003,-0.9,0.00183416232792593
1.3000000000000003,0,0.003551046794584231
1.3000000000000003,0.9,0.003709212104634917
1.35,-0.9,0.0020151778599982683
1.35,0,0.0036371820944265283
1.35,0.9,0.0037574696430642133
1.4000000000000001,-0.9,0.0018157110271958387
1.4000000000000001,0,0.0033386773627396248
1.4000000000000001,0.9,0.0034367057242479016
1.4500000000000002,-0.9,0.0017357165205049143
1.4500000000000002,0,0.00316005763483191
1.4500000000000002,0.9,0.003245353283805096
